tweet_id,text,task1,task2,ID
1123798581545242624,"RT @AsaramBapuJi: भगवान की जिम्मेदारी है पर आप विश्वास नहीं करते-पूज्य बापूजी
जो अत्यंत जरूरी है वह कर डालो और जो बिनजरूरी है,थोड़ा जरूरी…",NOT,NONE,hasoc_2020_hi_1621
1127753160104112129,"RT @BJP4India: देखिये: 'जो मोदी जी को बुरा बोल रहा है, वो है बुरा'...कह रहा है बिहार का युवा। #JitegaModiJitegaBharat https://t.co/akHScipV…",NOT,NONE,hasoc_2020_hi_2481
1123750607075016704,"RT @ModiLeDubega: आतंकवादी प्रज्ञा ठाकुर BJP के टिकट पर चुनाव लड़ सकती है जबकि वह बम धमाके में जेल जा चुकी

लेकिन BSFजवान तेज बहादुर घटिया…",HOF,OFFN,hasoc_2020_hi_2144
1127774815287332864,@anuragspparty @BrajeshYadavSP @yadavakhilesh @ndtv @Mayawati @RahulGandhi गरीबों का सुनने वाला कोई भी नहीं है ।हर कोई बस अमीरो की बात करता है।,NOT,NONE,hasoc_2020_hi_669
1127602383259951104,"@ved175 @Rituchandel04 Sant Shri Asaram Bapu Ji ने बताया की बचपन में मीराबाई ने माँ से अपने पति के बारे में पूछा तब माँ ने यह बताया कि 'तेरा पति तो गिरधर गोपाल है।' तब से यही उसके जीवन का मूलमंत्र बन गया।
#HappyMothersDay",NOT,NONE,hasoc_2020_hi_4371
1123552841442807810,"RT @I_am_Anil_Tyagi: अब तो बच्चे भी कहने लगे कि चौकीदार चोर है😊
पूरा वीडियो आपने भी नहीं डाला जिसमे @priyankagandhi इन बच्चो को मना कर रही…",HOF,OFFN,hasoc_2020_hi_2875
1127598780344414208,"RT @I_am_Anil_Tyagi: मुझे हराने वाला कोई पैदा नहीं हुआ---निरहुआ😊
निरहुआ बोलते गए और फँसते गए;भरपूर मनोरंजन के लिए देखें यह पूरा वीडियो। 
इत…",HOF,OFFN,hasoc_2020_hi_2800
1127756326791041025,RT @AshrafFem: मैं मुसलमान हूँ और मैं शपथ लेता हूँ कि कट्टरवादी चाहे मुझे कितनी भी गालियां दे या मेरे धर्म को निशाना बनाये मगर मैं कभी भी…,NOT,NONE,hasoc_2020_hi_3432
1127479758588137473,@ArvindKejriwal अरविंद जी अगर भारतीय जनता पार्टी जीती तो उसके जिम्मेदार सिर्फ और सिर्फ आप होंगे क्योंकि आप पूरे देश में तो क्या दिल्ली के संगठन को ही जोड़ कर नहीं रख सके हमें खेद है हम आप को प्रधानमंत्री देखना चाहते थे और आप,NOT,NONE,hasoc_2020_hi_4058
1123584852370923521,"RT @SunildasBohane: #वेद_मेरा_भेद_है
इस पूरी पृथ्वी पर एक ही संत  है जो हमें  शास्त्रों और वेदों के अनुसार भक्ति करवा रहे हैं वह सिर्फ संत…",NOT,NONE,hasoc_2020_hi_2397
1123620269069725696,RT @Jitendr54356112: देश का सामान्य नागरिक ऐसी गलती कर देता तो उसे भी ऐसे ही माफ करते । सामान्य नागरिक को निम्न कोर्ट भी माफ नहीं करता । स…,NOT,NONE,hasoc_2020_hi_1934
1127486586898108418,"RT @VIKASHK98936087: @RahulGandhi कोने में बैठ कर चार अंधभक्त रो रहे थे,,,

मैंने पूछा क्या हुआ  ?

तो बोले

23 मई की तैयारी कर रहे हैं😂🤣😂…",NOT,NONE,hasoc_2020_hi_2477
1127461634987970560,"RT @RakeshKP1978: @RabriDeviRJD @laluprasadrjd का हो चाची सब कइलू, जब कुछ ना भेटाइल त अब इमोसनल कार्ड खेलत बाड़ू।एक बात कहीं।
एहू से कुछ न…",NOT,NONE,hasoc_2020_hi_4037
1123806768830787586,RT @manakgupta: मोदी जी कह रहे हैं कांग्रेस नेता उनकी हत्या कराने के सपने देख रहे हैं. अब ज़्यादा हो रहा है PM जी 🤭,NOT,NONE,hasoc_2020_hi_779
1127469159552618496,"RT @AvantikaDs: पाकिस्तानी लेखक ने  बिल्कुल सही लिखा..
मोदी ने देशभक्त और देशद्रोहियों के बीच विभाजन कर दिया है..!!",NOT,NONE,hasoc_2020_hi_2019
1123825378936741890,@ArvindKejriwal Pehle jaake EC response sun lijiye fir bakiye @ArvindKejriwal,NOT,NONE,hasoc_2020_hi_1983
1127754732942970880,RT @YudhishthirSah6: @YuvrajP70879924 @Aryavrta गर्म पानी से स्नान नहीं करना चाहिए गर्म पानी सिर पर कभी  नहीं डालना चाहिए  उबटन से स्नान कर…,NOT,NONE,hasoc_2020_hi_1377
1127550340327444480,RT @SheilaDikshit: तुम तो सब को लाजवाब कर देते हो https://t.co/wGZ188xIXs,NOT,NONE,hasoc_2020_hi_568
1123706361366315008,"RT @TejBahudur: सेना के सिपाहियों का ये हाल होता है, आज से नही कई सरकारों से, लेकिन अगर कोई हिम्मत करके सिपाही इसके खिलाफ बोल दे तो देशद्रो…",NOT,NONE,hasoc_2020_hi_2158
1123590841832886273,"@ArunNayyer2 @ZeeNewsHindi @IndiaToday @aajtak @TimesNow @abpnewstv कब तक चलेगी ये मनमानी मोदी की 
Bjp भगाओ देश बचाओ",NOT,NONE,hasoc_2020_hi_3651
1123652225492873216,"RT @AchAnkurArya: सीधे काबा में खडे होकर अल्ला से सीधे मोदी के खात्मे की यह दुआ बताती है कि मोदी को हटाना मुसलमानों के वश की बात नही, शायद…",HOF,HATE,hasoc_2020_hi_3836
